codelist_name,concept_id,concept_name,standard_concept
asthma,257581,Acute asthma,S
asthma,45769441,Acute exacerbation of allergic asthma,S
asthma,46273452,Acute exacerbation of asthma co-occurrent with allergic rhinitis,S
asthma,40481763,Acute exacerbation of chronic asthmatic bronchitis,S
asthma,43530693,Acute exacerbation of chronic obstructive airways disease with asthma,S
asthma,37159957,Acute exacerbation of intermittent allergic asthma,S
asthma,45773005,Acute exacerbation of intrinsic asthma,S
asthma,37159958,Acute exacerbation of moderate persistent allergic asthma,S
asthma,36684328,Acute severe exacerbation of allergic asthma,S
asthma,45769438,Acute severe exacerbation of asthma,S
asthma,46269767,Acute severe exacerbation of asthma co-occurrent with allergic rhinitis,S
asthma,45769442,Acute severe exacerbation of immunoglobin E-mediated allergic asthma,S
asthma,45769443,Acute severe exacerbation of intrinsic asthma,S
asthma,46274124,Acute severe exacerbation of mild persistent allergic asthma,S
asthma,46269777,Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis,S
asthma,45769352,Acute severe exacerbation of mild persistent asthma,S
asthma,46273462,Acute severe exacerbation of moderate persistent allergic asthma,S
asthma,45769351,Acute severe exacerbation of moderate persistent asthma,S
asthma,46269785,Acute severe exacerbation of moderate persistent asthma co-occurrent with allergic rhinitis,S
asthma,46274059,Acute severe exacerbation of severe persistent allergic asthma,S
asthma,45769350,Acute severe exacerbation of severe persistent asthma,S
asthma,46269771,Acute severe exacerbation of severe persistent asthma co-occurrent with allergic rhinitis,S
asthma,37116845,Acute severe refractory exacerbation of asthma,S
asthma,4191479,Allergic asthma,S
asthma,45766728,Allergic asthma due to Dermatophagoides farinae,S
asthma,45766727,Allergic asthma due to Dermatophagoides pteronyssinus,S
asthma,4271333,Allergic asthma without status asthmaticus,S
asthma,46269801,Aspirin exacerbated respiratory disease,S
asthma,4250128,Aspirin-induced asthma,S
asthma,317009,Asthma,S
asthma,4211530,Asthma caused by wood dust,S
asthma,46274062,Asthma-chronic obstructive pulmonary disease overlap syndrome,S
asthma,45772073,Asthma in mother complicating childbirth,S
asthma,42535716,Asthma in pregnancy,S
asthma,4235703,Asthma management,S
asthma,44783610,Asthma self management,S
asthma,4233784,Asthmatic bronchitis,S
asthma,252942,Asthmatic pulmonary eosinophilia,S
asthma,43530745,Asthma with irreversible airway obstruction,S
asthma,4206340,Asthma without status asthmaticus,S
asthma,4143474,Bakers' asthma,S
asthma,4075237,Brittle asthma,S
asthma,4225553,Cheese-makers' asthma,S
asthma,4245676,Chemical-induced asthma,S
asthma,4051466,Childhood asthma,S
asthma,256448,Chronic asthmatic bronchitis,S
asthma,44810117,Chronic asthma with fixed airflow obstruction,S
asthma,46269802,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma,S
asthma,4119300,Colophony asthma,S
asthma,313236,Cough variant asthma,S
asthma,4120262,Cryptogenic pulmonary eosinophilia,S
asthma,4217558,Detergent asthma,S
asthma,4244339,Drug-induced asthma,S
asthma,42538744,Exacerbation of allergic asthma,S
asthma,36684335,Exacerbation of allergic asthma due to infection,S
asthma,1340255,Exacerbation of asthma,S
asthma,4138760,Exacerbation of intermittent asthma,S
asthma,45768911,Exacerbation of mild persistent asthma,S
asthma,45772937,Exacerbation of moderate persistent asthma,S
asthma,45768912,Exacerbation of severe persistent asthma,S
asthma,443801,Exercise-induced asthma,S
asthma,4123253,Hay fever with asthma,S
asthma,312950,IgE-mediated allergic asthma,S
asthma,761844,Inhaled steroid-dependent asthma,S
asthma,37310241,Intermittent allergic asthma,S
asthma,4141978,Intermittent asthma,S
asthma,46270030,Intermittent asthma co-occurrent with allergic rhinitis,S
asthma,46270322,Intermittent asthma uncontrolled,S
asthma,4145497,Intrinsic asthma,S
asthma,252658,Intrinsic asthma without status asthmaticus,S
asthma,4225554,Isocyanate induced asthma,S
asthma,4119298,Late onset asthma,S
asthma,35609846,Life threatening acute exacerbation of allergic asthma,S
asthma,42536207,Life threatening acute exacerbation of asthma,S
asthma,35609847,Life threatening acute exacerbation of intrinsic asthma,S
asthma,4057952,Meat-wrappers' asthma,S
asthma,4155468,Mild asthma,S
asthma,4146581,Mild intermittent asthma,S
asthma,46269776,Mild persistent allergic asthma,S
asthma,4143828,Mild persistent asthma,S
asthma,46270029,Mild persistent asthma co-occurrent with allergic rhinitis,S
asthma,4022592,Millers' asthma,S
asthma,4110051,Mixed asthma,S
asthma,42536208,Moderate acute exacerbation of asthma,S
asthma,4155469,Moderate asthma,S
asthma,46269784,Moderate persistent allergic asthma,S
asthma,4142738,Moderate persistent asthma,S
asthma,46273454,Moderate persistent asthma co-occurrent with allergic rhinitis,S
asthma,37206717,Near fatal asthma,S
asthma,4309833,Non-IgE mediated allergic asthma,S
asthma,4155470,Occasional asthma,S
asthma,4212099,Occupational asthma,S
asthma,37109103,Oral steroid-dependent asthma,S
asthma,764677,Persistent asthma,S
asthma,2108536,"Persistent asthma, preferred long term control medication or an acceptable alternative treatment, prescribed (NMA-No Measure Associated)",S
asthma,764949,"Persistent asthma, well controlled",S
asthma,4232595,Platinum asthma,S
asthma,4080516,Printers' asthma,S
asthma,4279553,Pulmonary eosinophilia,S
asthma,40483397,Seasonal asthma,S
asthma,4152913,Severe asthma,S
asthma,37208352,Severe asthma with fungal sensitisation,S
asthma,37108580,Severe controlled persistent asthma,S
asthma,46269770,Severe persistent allergic asthma,S
asthma,4145356,Severe persistent asthma,S
asthma,46270028,Severe persistent asthma co-occurrent with allergic rhinitis,S
asthma,37108581,Severe uncontrolled persistent asthma,S
asthma,4277596,Simple pulmonary eosinophilia,S
asthma,46273635,Steroid dependent asthma,S
asthma,4120261,Sulfite-induced asthma,S
asthma,4301938,Tea-makers' asthma,S
asthma,3661412,Thunderstorm asthma,S
asthma,4081994,Tropical pulmonary eosinophilia,S
asthma,42539549,Uncomplicated allergic asthma,S
asthma,45768910,Uncomplicated asthma,S
asthma,45768963,Uncomplicated mild persistent asthma,S
asthma,45768964,Uncomplicated moderate persistent asthma,S
asthma,42536649,Uncomplicated non-allergic asthma,S
asthma,45768965,Uncomplicated severe persistent asthma,S
asthma,4245292,Weavers' cough,S
bmi_measurement,3038553,Body mass index (BMI) [Ratio],S
bmi_measurement,36304833,Body mass index (BMI) [Ratio] Estimated,S
body_weight,3025315,Body weight,S
body_weight,4099154,Body weight,N
body_weight,3013762,Body weight Measured,S
body_weight,3023166,Body weight Stated,S
body_weight,3027492,Dry body weight Measured,S
diabetes,36715051,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome",S
diabetes,36713275,Atypical diabetes mellitus,S
diabetes,36715417,DEND syndrome,S
diabetes,4129516,Diabetes-deafness syndrome maternally transmitted,S
diabetes,201820,Diabetes mellitus,S
diabetes,4143529,Diabetes mellitus associated with cystic fibrosis,S
diabetes,4245270,Diabetes mellitus associated with genetic syndrome,S
diabetes,4240589,Diabetes mellitus associated with hormonal etiology,S
diabetes,4178452,Diabetes mellitus associated with pancreatic disease,S
diabetes,4178790,Diabetes mellitus associated with receptor abnormality,S
diabetes,42537681,Diabetes mellitus caused by chemical,S
diabetes,765478,Diabetes mellitus caused by drug without complication,S
diabetes,3178281,Diabetes mellitus complicating Cystic fibrosis,S
diabetes,4144583,Diabetes mellitus due to cystic fibrosis,S
diabetes,43531011,Diabetes mellitus due to genetic defect in beta cell function,S
diabetes,43531642,Diabetes mellitus due to genetic defect in insulin action,S
diabetes,4192852,Diabetes mellitus due to insulin receptor antibodies,S
diabetes,45757077,Diabetes mellitus due to pancreatic injury,S
diabetes,4237068,Diabetes mellitus due to structurally abnormal insulin,S
diabetes,4235410,Diabetes mellitus induced by non-steroid drugs,S
diabetes,4136889,Diabetes mellitus induced by non-steroid drugs without complication,S
diabetes,45766050,Diabetes mellitus in remission,S
diabetes,43531645,"Diabetes mellitus, transient neonatal 1",S
diabetes,43531019,"Diabetes mellitus, transient neonatal 2",S
diabetes,43531020,"Diabetes mellitus, transient neonatal 3",S
diabetes,37174264,Diabetes mellitus type 1 stage 1,S
diabetes,37174265,Diabetes mellitus type 1 stage 2,S
diabetes,37174270,Diabetes mellitus type 1 stage 3,S
diabetes,45757674,Diabetes mellitus type 1 without retinopathy,S
diabetes,45757474,Diabetes mellitus type 2 without retinopathy,S
diabetes,36684827,Diabetes mellitus type 2 with periodontal disease,S
diabetes,44793113,Diabetes mellitus with multiple complications,S
diabetes,4008576,Diabetes mellitus without complication,S
diabetes,42535539,Disorder of nerve co-occurrent and due to type 1 diabetes mellitus,S
diabetes,4202383,Drug-induced diabetes mellitus,S
diabetes,1340306,Exacerbation of diabetes mellitus,S
diabetes,766252,Exacerbation of type 1 diabetes mellitus,S
diabetes,766253,Exacerbation of type 2 diabetes mellitus,S
diabetes,4084643,"Extreme insulin resistance with acanthosis nigricans, hirsutism AND abnormal insulin receptors",S
diabetes,4099741,Fibrocalculous pancreatic diabetes,S
diabetes,37163452,Fulminant type 1 diabetes mellitus,S
diabetes,37396524,Gingival disease co-occurrent with diabetes mellitus,S
diabetes,46274096,Gingivitis co-occurrent with diabetes mellitus,S
diabetes,4048202,Houssay's syndrome,S
diabetes,4047906,Insulin dependent diabetes mellitus type 1A,S
diabetes,4102018,Insulin dependent diabetes mellitus type 1B,S
diabetes,4129524,Insulin resistance - type A,S
diabetes,4129525,Insulin resistance - type B,S
diabetes,4130162,Insulin treated type 2 diabetes mellitus,S
diabetes,36717215,"Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome",S
diabetes,37162799,"Intrauterine growth restriction, short stature, early adult-onset diabetes syndrome",S
diabetes,37165632,"Juvenile-onset diabetes mellitus, central and peripheral neurodegeneration syndrome",S
diabetes,604357,Ketosis-prone diabetes mellitus,S
diabetes,37163431,Ketosis-resistant diabetes mellitus,S
diabetes,4145827,Latent autoimmune diabetes mellitus in adult,S
diabetes,4006979,Leprechaunism syndrome,S
diabetes,4131907,Lipoatrophic diabetes,S
diabetes,44787902,Lipoatrophic diabetes mellitus without complication,S
diabetes,4327944,Malnutrition related diabetes mellitus,S
diabetes,4030061,Malnutrition-related diabetes mellitus - fibrocalculous,S
diabetes,4096042,Malnutrition-related diabetes mellitus without complications,S
diabetes,4096671,Malnutrition-related diabetes mellitus with peripheral circulatory complications,S
diabetes,4096670,Malnutrition-related diabetes mellitus with renal complications,S
diabetes,4166381,Maternal diabetes mellitus with hypoglycemia affecting fetus OR newborn,S
diabetes,44792134,Maternally inherited diabetes mellitus,S
diabetes,43531640,Maturity-onset diabetes of the young,S
diabetes,43531006,"Maturity onset diabetes of the young, type 1",S
diabetes,43531017,"Maturity-onset diabetes of the young, type 10",S
diabetes,43531018,"Maturity-onset diabetes of the young, type 11",S
diabetes,4130164,"Maturity onset diabetes of the young, type 2",S
diabetes,43531012,"Maturity-onset diabetes of the young, type 3",S
diabetes,43531013,"Maturity-onset diabetes of the young, type 4",S
diabetes,43531014,"Maturity-onset diabetes of the young, type 5",S
diabetes,43531643,"Maturity-onset diabetes of the young, type 6",S
diabetes,43531015,"Maturity-onset diabetes of the young, type 7",S
diabetes,43531644,"Maturity-onset diabetes of the young, type 8",S
diabetes,43531016,"Maturity-onset diabetes of the young, type 9",S
diabetes,4034963,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",S
diabetes,4034961,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus",S
diabetes,37204818,Myopathy and diabetes mellitus,S
diabetes,193323,Neonatal diabetes mellitus,S
diabetes,36716258,"Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome",S
diabetes,43531641,Permanent neonatal diabetes mellitus,S
diabetes,37110041,Permanent neonatal diabetes mellitus with cerebellar agenesis syndrome,S
diabetes,4030066,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction",S
diabetes,3198118,Poorly controlled diabetes mellitus,S
diabetes,3194119,Poorly controlled type 1 diabetes,S
diabetes,3193274,Poorly controlled type 2 diabetes,S
diabetes,3192767,Poorly controlled type II diabetes with circulatory disease,S
diabetes,3194082,Poorly controlled type II diabetes with complications,S
diabetes,3191208,Poorly controlled type II diabetes with neuropathy,S
diabetes,3194332,Poorly controlled type II diabetes with renal complications,S
diabetes,40482883,Posttransplant diabetes mellitus,S
diabetes,44793114,Pre-existing diabetes mellitus,S
diabetes,45757079,Pre-existing diabetes mellitus in mother complicating childbirth,S
diabetes,43531007,Pre-existing diabetes mellitus in pregnancy,S
diabetes,4062687,Pre-existing malnutrition-related diabetes mellitus,S
diabetes,606039,Pre-existing malnutrition-related diabetes mellitus in pregnancy,S
diabetes,4063042,Pre-existing type 1 diabetes mellitus,S
diabetes,43531008,Pre-existing type 1 diabetes mellitus in pregnancy,S
diabetes,4063043,Pre-existing type 2 diabetes mellitus,S
diabetes,43531010,Pre-existing type 2 diabetes mellitus in pregnancy,S
diabetes,43531009,Pregnancy and type 1 diabetes mellitus,S
diabetes,4129519,Pregnancy and type 2 diabetes mellitus,S
diabetes,37204277,"Primary microcephaly, epilepsy, permanent neonatal diabetes syndrome",S
diabetes,37204232,"Primary microcephaly, mild intellectual disability, young-onset diabetes syndrome",S
diabetes,1340515,Progression of diabetes mellitus,S
diabetes,4212631,Protein-deficient diabetes mellitus,S
diabetes,4140808,Rabson-Mendenhall syndrome,S
diabetes,195771,Secondary diabetes mellitus,S
diabetes,4034960,Secondary endocrine diabetes mellitus,S
diabetes,1340528,Slowly progressive insulin dependent diabetes mellitus type 1A,S
diabetes,4099334,Steroid-induced diabetes,S
diabetes,4099653,Steroid-induced diabetes mellitus without complication,S
diabetes,37116379,Stimmler syndrome,S
diabetes,4129378,Transient neonatal diabetes mellitus,S
diabetes,201254,Type 1 diabetes mellitus,S
diabetes,4099215,Type 1 diabetes mellitus maturity onset,S
diabetes,443412,Type 1 diabetes mellitus without complication,S
diabetes,4099214,Type 1 diabetes mellitus with ulcer,S
diabetes,201826,Type 2 diabetes mellitus,S
diabetes,4230254,Type 2 diabetes mellitus in nonobese,S
diabetes,4304377,Type 2 diabetes mellitus in obese,S
diabetes,4193704,Type 2 diabetes mellitus without complication,S
diabetes,4099651,Type 2 diabetes mellitus with ulcer,S
diabetes,45766051,Type I diabetes mellitus in remission,S
diabetes,45766052,Type II diabetes mellitus in remission,S
diabetes,37116960,Wolfram-like syndrome,S
diabetes,4322638,Wolfram syndrome,S
diabetes,37168689,Wolfram syndrome type 1,S
diabetes,37168690,Wolfram syndrome type 2,S
diabetes,37311329,Woodhouse Sakati syndrome,S
essential_hypertension,312648,Benign essential hypertension,S
essential_hypertension,4215640,Benign essential hypertension complicating AND/OR reason for care during childbirth,S
essential_hypertension,4034031,Benign essential hypertension complicating AND/OR reason for care during pregnancy,S
essential_hypertension,4148205,Benign essential hypertension complicating AND/OR reason for care during puerperium,S
essential_hypertension,4269358,Benign essential hypertension in obstetric context,S
essential_hypertension,320128,Essential hypertension,S
essential_hypertension,4083723,Essential hypertension complicating AND/OR reason for care during childbirth,S
essential_hypertension,4302591,Essential hypertension complicating AND/OR reason for care during pregnancy,S
essential_hypertension,4321603,Essential hypertension complicating AND/OR reason for care during puerperium,S
essential_hypertension,4217486,Essential hypertension in obstetric context,S
essential_hypertension,4058987,High-renin essential hypertension,S
essential_hypertension,4159755,Labile essential hypertension,S
essential_hypertension,4263067,Low-renin essential hypertension,S
essential_hypertension,317898,Malignant essential hypertension,S
essential_hypertension,45757787,Postpartum pre-existing essential hypertension,S
essential_hypertension,4180283,Systolic essential hypertension,S
hiv,37017285,Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection,S
hiv,45757102,Acquired immune deficiency syndrome complicating childbirth,S
hiv,4128060,Acquired immune deficiency syndrome-related nephropathy,S
hiv,4221489,Acquired immunodeficiency syndrome-associated disorder,S
hiv,37017266,Acute endocarditis co-occurrent with human immunodeficiency virus infection,S
hiv,4222405,Acute endocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,4008081,Acute HIV infection,S
hiv,37017282,Agranulocytosis co-occurrent with human immunodeficiency virus infection,S
hiv,4224553,Agranulocytosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4267414,AIDS,S
hiv,37166798,AIDS (acquired immunodeficiency syndrome) wasting syndrome,S
hiv,37017132,Anemia co-occurrent with human immunodeficiency virus infection,S
hiv,37019055,Aplastic anemia co-occurrent with human immunodeficiency virus infection,S
hiv,4225810,Aplastic anemia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017456,Aspergillosis co-occurrent with human immunodeficiency virus infection,S
hiv,42538959,Asymptomatic human immunodeficiency virus A1 infection,S
hiv,4241530,Asymptomatic human immunodeficiency virus infection,S
hiv,4239722,Asymptomatic human immunodeficiency virus infection in pregnancy,S
hiv,37019058,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection,S
hiv,4223032,Bacterial pneumonia with AIDS (acquired immunodeficiency syndrome),S
hiv,4226790,Blindness with AIDS (acquired immunodeficiency syndrome),S
hiv,37017595,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection,S
hiv,37017092,Candidiasis of esophagus co-occurrent with human immunodeficiency virus infection,S
hiv,4222062,Candidiasis of lung with AIDS (acquired immunodeficiency syndrome),S
hiv,37017254,Candidiasis of mouth co-occurrent with human immunodeficiency virus infection,S
hiv,4226792,Candidiasis of mouth with AIDS (acquired immunodeficiency syndrome),S
hiv,36714339,Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection,S
hiv,37017276,Cardiomyopathy co-occurrent with human immunodeficiency virus infection,S
hiv,4226110,Central nervous disorder with AIDS (acquired immunodeficiency syndrome),S
hiv,4223276,Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome),S
hiv,44783780,Cholangitis with AIDS (acquired immunodeficiency syndrome),S
hiv,3654682,Chronic hepatitis C co-occurrent with human immunodeficiency virus infection,S
hiv,37017210,Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,S
hiv,4224740,Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017453,Coccidiosis co-occurrent with human immunodeficiency virus infection,S
hiv,4171124,Congenital acquired immune deficiency syndrome,S
hiv,4180254,Congenital human immunodeficiency virus infection,S
hiv,4171125,Congenital human immunodeficiency virus positive status syndrome,S
hiv,4222712,Cryptococcosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017549,Dementia co-occurrent with human immunodeficiency virus infection,S
hiv,4228133,Dementia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017294,Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,4227229,Dermatomycosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37018935,Dermatophytosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017442,Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection,S
hiv,37017319,Disorder of central nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,37018711,Disorder of eye proper co-occurrent with human immunodeficiency virus infection,S
hiv,37017094,Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection,S
hiv,37017260,Disorder of kidney co-occurrent with human immunodeficiency virus infection,S
hiv,37017279,Disorder of peripheral nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,37017244,Disorder of respiratory system co-occurrent with human immunodeficiency virus infection,S
hiv,37017125,Disorder of skin co-occurrent with human immunodeficiency virus infection,S
hiv,37017259,Disorder of spinal cord co-occurrent with human immunodeficiency virus infection,S
hiv,37017655,Disseminated atypical infection caused by Mycobacterium co-occurrent with human immunodeficiency virus infection,S
hiv,4227380,Disseminated candidiasis with AIDS (acquired immunodeficiency syndrome),S
hiv,37019052,Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,S
hiv,4228754,Dyspnea with AIDS (acquired immunodeficiency syndrome),S
hiv,3654950,Encephalitis caused by human immunodeficiency virus type 1,S
hiv,4222250,Encephalitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4228612,Encephalomyelitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4228440,Encephalopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017265,Enlargement of liver co-occurrent with human immunodeficiency virus infection,S
hiv,37017106,Eruption of skin co-occurrent with human immunodeficiency virus infection,S
hiv,37116831,Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection,S
hiv,4228272,Failure to thrive in infant with AIDS (acquired immunodeficiency syndrome),S
hiv,3200792,False positive serology for HIV,S
hiv,4221911,Fatigue with AIDS (acquired immunodeficiency syndrome),S
hiv,4276586,Finding of HIV status,S
hiv,37017586,Focal segmental glomerulosclerosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017261,Gastrointestinal malabsorption syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,37017093,Heart disease co-occurrent with human immunodeficiency virus infection,S
hiv,4222402,Hematopoietic system disease with AIDS (acquired immunodeficiency syndrome),S
hiv,37017209,Hemophagocytic syndrome with human immunodeficiency virus infection,S
hiv,4222224,Hepatomegaly with AIDS (acquired immunodeficiency syndrome),S
hiv,4227539,Herpes zoster with AIDS (acquired immunodeficiency syndrome),S
hiv,4225170,Histoplasmosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4295638,HIV CDC stage finding,S
hiv,4013106,HIV detected,S
hiv,46284256,HIV (human immunodeficiency virus) disease resulting in haematological and immunological abnormalities,S
hiv,4314426,HIV infection with acute lymphadenitis,S
hiv,4201627,HIV infection with aseptic meningitis,S
hiv,4172009,HIV infection with infectious mononucleosis-like syndrome,S
hiv,36714516,Human immunodeficiency virus 2 antibody detected and Human immunodeficiency virus 1 antibody cross-reactivity,S
hiv,4276281,Human immunodeficiency virus antibody titer - finding,S
hiv,44783356,Human immunodeficiency virus carrier,S
hiv,604781,Human immunodeficiency virus Centers for Disease Control and Prevention dual infection with HIV-1 and HIV-2,S
hiv,604783,Human immunodeficiency virus Centers for Disease Control and Prevention stage 0,S
hiv,600510,Human immunodeficiency virus Centers for Disease Control and Prevention stage 1,S
hiv,600511,Human immunodeficiency virus Centers for Disease Control and Prevention stage 2,S
hiv,600512,Human immunodeficiency virus Centers for Disease Control and Prevention stage 3,S
hiv,600513,Human immunodeficiency virus Centers for Disease Control and Prevention stage unknown,S
hiv,604782,Human immunodeficiency virus Centers for Disease Control and Prevention undifferentiated type,S
hiv,36715476,Human immunodeficiency virus complicating pregnancy childbirth and the puerperium,S
hiv,4161950,Human immunodeficiency virus encephalitis,S
hiv,4262297,Human immunodeficiency virus encephalopathy,S
hiv,4340791,Human immunodeficiency virus enteropathy,S
hiv,4253472,Human immunodeficiency virus I infection,S
hiv,439727,Human immunodeficiency virus infection,S
hiv,4087603,Human immunodeficiency virus infection constitutional disease,S
hiv,36687122,Human immunodeficiency virus infection with cognitive impairment,S
hiv,4087604,Human immunodeficiency virus infection with neurological disease,S
hiv,4092686,Human immunodeficiency virus infection with secondary clinical infectious disease,S
hiv,45757132,Human immunodeficiency virus in mother complicating childbirth,S
hiv,4047624,Human immunodeficiency virus leukoencephalopathy,S
hiv,606047,Human immunodeficiency virus modified skin disease,S
hiv,4347288,Human immunodeficiency virus myopathy,S
hiv,42536591,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with malaria,S
hiv,42536590,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis,S
hiv,42536593,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria,S
hiv,42536592,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis,S
hiv,42536594,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria,S
hiv,42539031,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis,S
hiv,42536596,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria,S
hiv,42536595,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis,S
hiv,4228760,Hyperhidrosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37018063,Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection,S
hiv,36674252,Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome,S
hiv,37017550,Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection,S
hiv,37017446,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,S
hiv,37017454,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,S
hiv,37017457,Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection,S
hiv,36674254,Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome,S
hiv,37017295,Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection,S
hiv,37017248,Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection,S
hiv,37019042,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection,S
hiv,37017124,Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,S
hiv,36674253,Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome,S
hiv,40493262,Infectious disease with acquired immune deficiency syndrome,S
hiv,37017318,Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection,S
hiv,4225989,Infectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),S
hiv,37162220,Infectious mononucleosis caused by human immunodeficiency virus,S
hiv,37162221,Infectious mononucleosis caused by human immunodeficiency virus type I,S
hiv,37017284,Infective arthritis co-occurrent with human immunodeficiency virus infection,S
hiv,4228290,Infective arthritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4222383,Intestinal malabsorption with AIDS (acquired immunodeficiency syndrome),S
hiv,37116830,Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection,S
hiv,37017296,Isosporiasis co-occurrent with human immunodeficiency virus infection,S
hiv,4224096,Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome),S
hiv,4228757,Low vision with AIDS (acquired immunodeficiency syndrome),S
hiv,37017263,Lymphadenopathy co-occurrent with human immunodeficiency virus infection,S
hiv,4225027,Malaise with AIDS (acquired immunodeficiency syndrome),S
hiv,4226357,Malignant neoplasm with AIDS (acquired immunodeficiency syndrome),S
hiv,37017320,Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection,S
hiv,4225193,Microsporidiosis associated with acquired immunodeficiency syndrome,S
hiv,37017580,Microsporidiosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017652,Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection,S
hiv,4221607,Mycobacteriosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017126,Myelitis co-occurrent with human immunodeficiency virus infection,S
hiv,4227974,Myelitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4224078,Myelopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017108,Myocarditis co-occurrent with human immunodeficiency virus infection,S
hiv,4227053,Myocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017424,Nephrotic syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,37019034,Neuralgia co-occurrent with human immunodeficiency virus infection,S
hiv,4228745,Neuralgia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017262,Neuritis co-occurrent with human immunodeficiency virus infection,S
hiv,4227519,Neuritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4048033,Neuropathy due to human immunodeficiency virus,S
hiv,4211956,Neutropenia with AIDS (acquired immunodeficiency syndrome),S
hiv,4224578,Nocardiosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4223738,Noninfectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4227077,Nutritional deficiency with AIDS (acquired immunodeficiency syndrome),S
hiv,37017579,Opportunistic mycosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017249,Organic brain syndrome co-occurrent with human immunodeficiency virus infection,S
